央视,#genre#
[河南]睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
[河南]宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
[河南]郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
[河南]信阳综合频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyzhpd.m3u8?zhend
[河南]信阳公共频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyggpd.m3u8?zhend
[河南]信阳平桥电视,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xypqgdzx.m3u8?zhend
[河南]济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
[河南]巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
[河南]荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
[河南]嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
[河南]新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
[河南]宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
[河南]温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
[河南]方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
[河南]唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
[河南]新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
[河南]扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
[河南]鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
[河南]西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
[河南]新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
[河南]卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
[河南]新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
[河南]灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
[河南]滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
[河南]内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
[河南]禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
[河南]禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
[河南]禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
河南梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8#http://live.dxhmt.cn:9081/tv/10422-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8

📡福建频道,#genre#
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
龙岩公共,http://live.lytv.net.cn/ggpd/sd/live.m3u8
龙岩综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8

📡河北频道,#genre#
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3944fff7fdd8f8caf6adce2c9a0ef126
[河北]鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
[河北]鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
[河北]邢台综合频道,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd
[河北]邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
[河北]邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
[河北]邯郸公共频道,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8?zhebd
[河北]邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
[河北]邯郸科技教育,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8?zhebd
[河北]邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
[河北]昌黎综合频道,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd
[河北]昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd

📡湖南频道,#genre#
湖南经视,http://php.jdshipin.com:8880/iptv.php?id=hnjs
湖南都市,http://php.jdshipin.com:8880/iptv.php?id=hnds
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg
湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj
湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl
湖南国际,http://php.jdshipin.com:8880/iptv.php?id=hngj
郴州永兴,https://liveplay-srs.voc.com.cn/hls/tv/40_1d0ed0.m3u8
郴州桂阳,https://liveplay-srs.voc.com.cn/hls/tv/7_7c833e.m3u8
郴州嘉禾,https://liveplay-srs.voc.com.cn/hls/tv/184_e3af1a.m3u8
郴州汝城,https://liveplay-srs.voc.com.cn/hls/tv/149_40cf24.m3u8
郴州临武,https://liveplay-srs.voc.com.cn/hls/tv/148_feda2f.m3u8
郴州桂东,https://liveplay-srs.voc.com.cn/hls/tv/174_6ab9f8.m3u8
湖南耒阳,https://liveplay-srs.voc.com.cn/hls/tv/27_e9e1e5.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?auth=654837809071524@615@2E9A5FD0B225B012E3178551CF3754A8&BVUUID=C236454D-5355-2F5F-FA96-1887C72E55CE
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?zhund
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8

📡湖北频道,#genre#
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
[湖北]江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
[湖北]江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
[湖北]潜江综合,http://hbqjdb.chinashadt.com:2035/live/3.stream/playlist.m3u8
[湖北]潜江乡村,http://hbqjdb.chinashadt.com:2035/live/4.stream/playlist.m3u8
[湖北]麻城综合,http://119.36.30.199:8888/mctv1.m3u8

📡广东频道,#genre#
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721
梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
梅州公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8


📡广西频道,#genre#
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
桂林新闻综合,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
灌阳新闻综合,https://lives.myun.tv:443/live/lx1reyg0.m3u8
资源电视台,https://rtmp.gdlive.gdmain.com:443/live/5z4yjgm0.m3u8
宾阳综合,https://rtmp.gdlive.gdmain.com:443/live/lgmzjyml.m3u8
龙州综合,https://rtmp.gdlive.gdmain.com:443/live/56jkpxkl.m3u8
凭祥综合,https://rtmp.gdlive.gdmain.com:443/live/lnbyv3ol.m3u8
天等综合,https://lives.myun.tv:443/live/56jkerol.m3u8
巴马综合,https://rtmp.gdlive.gdmain.com:443/live/028exb80.m3u8
都安综合,https://lives.myun.tv:443/live/09em42ol.m3u8
东兰综合,https://rtmp.gdlive.gdmain.com:443/live/09aony85.m3u8
罗城综合,http://www.3jlc.cn:80/lctvlive/lcm.m3u8#http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd#http://111.12.75.177:9100/lctvlive/lch.m3u8
象州综合,https://livesec.mudu.tv:443/watch/9n9dc8.m3u8
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
广西影视,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8#http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西都市,http://111.59.63.32:9901/tsfile/live/1005_1.m3u8
广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8#http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.flv#http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8
崇左综合,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8
桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
广西贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8

📡云南频道,#genre#
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
丘北电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/qbtv.flv?zyund
良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8?zyund
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund

云南丽江,http://play.live.lijiangtv.com/live/tvgg.m3u8#http://play.live.lijiangtv.com/live/tvzh.m3u8
云南贡山,http://livebroadcast.ccwb.cn/live/w1609121671179943.flv#http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
麻栗坡,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8#https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel107237/playlist.m3u8#http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8?zyund
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8?zyund

📡贵州频道,#genre#
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd
七星关电视台,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8
道真新闻综合,http://live.dzrmtzx.org.cn:90/live/dspd_1M.m3u8
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8

📡山西频道,#genre#
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8?zshanxd
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8?zshanxd
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8?zshanxd
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8?zshanxd
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8?zshanxd
武乡新闻综合,http://60.220.198.84:81/0.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8?zshanxd
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxjj#http://live.cooltv.top/tv/tide.php?id=sxjj
社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxkj#http://live.cooltv.top/tv/tide.php?id=sxshfz#http://api2.52tb.xyz/info?id=642&token=20230405tndmhg
文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/tide.php?id=sxwtsh#http://live.cooltv.top/tv/cutv.php?id=sxgg
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxys#http://live.cooltv.top/tv/tide.php?id=sxys
山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxhh
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8

📡重庆频道,#genre#
[重庆]大足综合,http://218.201.85.71:3170/m3u8?zzhongqd
[重庆]铜梁综合,http://183.64.174.171:40123/ch1.m3u8?zzhongqd
[重庆]州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8?zzhongqd
[重庆]万州综合,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd
[重庆]万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd
[重庆]万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8?zzhongqd
[重庆]武隆综合频道,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8?zzhongqd
[重庆]荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8?zzhongqd
[重庆]北碚综合,http://222.178.181.121:12034/beibei01.m3u8?zzhongqd
[重庆]江津新闻综合,http://222.179.155.21:1935/ch1.m3u8?zzhongqd

📡黑龙江频道,#genre#
[黑龙江]黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8?zheild
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8?zheild
黑龙江公共农业,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8?zheild
黑龙江影,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8?zheild
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8?zheild
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨影,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
[内蒙古]鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8?zneimd
[内蒙古]鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8?zneimd
[内蒙古]尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8?zneimd
[内蒙古]兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
[内蒙古]奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd
[内蒙古]玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
[内蒙古]兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd

📡吉林频道,#genre#
[吉林]延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild
[吉林]延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
[吉林]延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
[吉林]延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
[吉林]延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
[吉林]延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
[吉林]延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
[吉林]延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
[吉林]德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
[吉林]九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
[吉林]双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
[吉林]靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
[吉林]珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
[吉林]龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
[吉林]桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
[吉林]磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
[吉林]舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
[吉林]东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
[吉林]双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
[吉林]辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
[吉林]柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
[吉林]通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
[吉林]汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild

📡青海频道,#genre#
青海综合,http://lmt.scqstv.com/live1/live1.m3u8
青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8#http://stream.qhbtv.com/qhsh/sd/live.m3u8#http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=a7ec5e491648026933#http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763
青海都市,http://stream.qhbtv.com/qhds/playlist.m3u8#http://stream.qhbtv.com/qhds/sd/live.m3u8#http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8#http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902#http://stream.qhbtv.com/adws/sd/live.m3u8
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8

港台,#genre#
凤凰中文,https://s2.pub/Y-10
凤凰资讯,https://s2.pub/Y-11
翡翠台,https://s2.pub/Y-12
J2,https://s2.pub/Y-13
明珠台,https://s2.pub/Y-14
viutv,https://s2.pub/Y-15
viutv6,https://s2.pub/Y-16
开电视,https://s2.pub/Y-17
开资讯,https://s2.pub/Y-18
无线财经资讯,https://s2.pub/Y-19
无线新闻,https://s2.pub/Y-20
香港国际财经,https://s2.pub/Y-21
星河,https://s2.pub/Y-22
娱乐新闻,https://s2.pub/Y-23
千禧经典,https://s2.pub/Y-24
粤语片,https://s2.pub/Y-25
亚洲剧台,https://s2.pub/Y-26
华语剧台,https://s2.pub/Y-27
台视新闻,https://s2.pub/Y-28
TVBS欢乐,https://s2.pub/Y-29
TVBS新闻,https://s2.pub/Y-30
东森新闻,https://s2.pub/Y-31
纬来体育,https://s2.pub/Y-32
ELEVEN1,https://s2.pub/Y-33
ELEVEN2,https://s2.pub/Y-34
卫视中文台,https://s2.pub/Y-345
凤凰中文HD,http://tvzb.com/iptv/sxg.php?id=test1_4000
凤凰资讯HD,http://tvzb.com/iptv/sxg.php?id=test2_4000
香港|TVB华丽翡翠台,https://edge6a.v2h-cdn.com/jade/jade.stream/chunklist.m3u8 
香港|TVB星河频道,http://113.117.74.18:8081/hls/135/index.m3u8
香港|TVB星河频道,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8 
香港|TVB财经台,https://edge6a.v2h-cdn.com/finance/finance.stream/chunklist.m3u8 
香港|TVB新闻台,https://edge6a.v2h-cdn.com/news/news.stream/chunklist.m3u8 
香港|TVB直播台,https://edge6a.v2h-cdn.com/liveshow/liveshow.stream/chunklist.m3u8 
香港|亚洲武侠频道,https://edge6a.v2h-cdn.com/asia_action/asia_action.stream/chunklist.m3u8 
香港|TVB娱乐新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
香港|TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
香港|TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
香港|TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
香港|TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
香港|TVBS新闻,http://38.64.72.148/hls/modn/list/4006/playlist.m3u8
香港|TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
香港|TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
香港|TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
香港|TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
香港|TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
香港|ViuTVHD,http://183.17.239.208:7522/upnp/channelstream/013
香港|ViuTV6,https://pull-f5-spe.ixigua.com/yeslivetv.com/154548299-581799927/index.m3u8
香港|HOY TV,http://183.17.239.208:7522/upnp/channelstream/001
香港|HOY 資訊台,http://183.17.239.208:7522/upnp/channelstream/002
香港|翡翠台HD,http://183.17.239.208:7522/upnp/channelstream/012
香港|翡翠台HD,http://pi.0472.org/tv/fct.php?auth=231110
香港|明珠台HD,http://nas.jdshipin.com:8801/iptv.php?id=mzt
香港|明珠台,http://r.jdshipin.com/ZQ4kN
香港|凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
香港|凤凰中文卫视HD,http://175.43.106.172:4022/udp/239.61.2.184:9092
香港|凤凰中文卫视HD,http://175.43.106.172:4022/udp/239.61.5.48:1025
香港|凤凰中文卫视HD,http://jxdx.chiang.fun:8081/hls/37/index.m3u8
香港|凤凰中文卫视HD,http://lhome.shuaigebo.top:8686/udp/239.93.34.9:2192
香港|凤凰中文卫视,http://111.20.40.160/PLTV/88888893/224/3221226547/1.m3u8
香港|凤凰资讯中文HD,http://175.43.106.172:4022/udp/239.61.2.183:9086
香港|凤凰资讯中文HD,http://abc.pyztwyk.cn:6500/udp/239.255.30.70:8231
香港|凤凰资讯中文HD,http://lhome.shuaigebo.top:8686/udp/239.93.34.4:2191
香港|凤凰资讯中文HD,http://175.43.106.172:4022/udp/239.61.5.47:1025
香港|凤凰资讯中文HD,http://jxdx.chiang.fun:8081/hls/36/index.m3u8
香港|凤凰资讯中文HD,http://r.jdshipin.com/0Rp07
香港|凤凰资讯中文,http://111.20.40.160/PLTV/88888893/224/3221226546/1.m3u8
香港|凤凰资讯中文,http://php.17186.eu.org/phtv/asfj/fhzx.m3u8
香港|凤凰资讯中文,http://180.97.247.27/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226320/index.m3u8
香港|凤凰香港HD,http://jxdx.chiang.fun:8081/hls/38/index.m3u8
香港|J2台HD,http://183.17.239.208:7522/upnp/channelstream/008
香港|J2台,http://r.jdshipin.com/ndGgS
香港|财经教育资讯HD,http://183.17.239.208:7522/upnp/channelstream/011
香港|无线新闻HD,http://183.17.239.208:7522/upnp/channelstream/009
香港|无线新闻HD,http://183.17.239.208:7522/upnp/channelstream/010
香港|国际财经,http://183.17.239.208:7522/upnp/channelstream/015
香港|香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
